New Zoning,Old Zoning,New maximum residency,Old maximum residency,New maximum sqft.,Old maximum sqft.,Distance to Closest Rapid Transit (meters)
RM-1,R9 RES3,101.05,101.05,44616.592791585404,45190.23469890579,2151.7465473863253
RSA-3,R5 RES2,176.25,176.25,255415.01941899082,255415.01941899082,4583.4315404977015
RSA-5,R9A RES2,119.85000000000001,119.85000000000001,157142.06321445838,157142.06321445838,2837.045923390229
CMX-1,C1 COM1,2.35,2.35,6461.114277332828,6461.114277332828,3391.3433244180446
RSA-5,R9A RES2,141.0,141.0,185120.08512409456,185120.08512409456,2607.2266356537807
RSA-5,R9A RES2,98.7,98.7,129962.00133565,129962.00133565,3359.9842000535614
CMX-1,C1 COM1,70.5,70.5,106237.83156795971,106237.83156795971,2038.1688037718518
RSA-5,R9A RES2,152.75,152.75,200582.1878418416,200582.1878418416,3149.4293301762523
RSA-3,R5 RES2,77.55,77.55,113154.59220296063,113154.59220296063,2780.338501171806
RSA-5,R9A RES2,237.35000000000002,237.35000000000002,310278.05335538794,310278.05335538794,3291.438674210406
CMX-1,C1 COM1,21.150000000000002,21.150000000000002,34095.40104372473,34095.40104372473,1820.6875323200775
CMX-2.5,C2 COM1,70.5,56.400000000000006,30905.666275656953,24724.533020525563,3890.368176950799
RSA-5,R9A RES2,171.55,171.55,223669.8275311232,223669.8275311232,2507.183995777546
RSA-5,R9A RES2,185.65,185.65,242611.77627134346,242611.77627134346,1967.7874225012058
RSA-5,R9A RES2,82.25,82.25,107492.85616205982,107492.85616205982,1971.8725253225803
RSA-5,R9A RES2,105.75,105.75,140339.2438054996,140339.2438054996,2669.057579407409
RSA-5,R9A RES2,35.25,35.25,48602.544364113826,48602.544364113826,4032.374820359893
CMX-1,C1 COM1,39.95,39.95,59021.7439411356,59021.7439411356,1782.9669752125953
RSA-5,R9A RES2,133.95000000000002,133.95000000000002,177219.74415216423,177219.74415216423,1748.0160011794574
RSA-5,R9A RES2,162.15,162.15,214102.59894631503,214102.59894631503,1635.9997658219077
RSD-3,R2 RES1,119.85000000000001,119.85000000000001,232915.47695492665,232915.47695492665,6745.789480478863
RTA-1,R5A RES3,347.8,347.8,252927.51020503265,252927.51020503265,6505.458967600269
CMX-2,C2 COM1,155.1,155.1,68905.09771689109,68905.09771689109,7039.964872441464
RSD-3,R2 RES1,282.0,282.0,542380.3645042146,542380.3645042146,6680.300342559401
RSA-4,R7 RES3,136.3,272.6,142225.9288510683,142225.9288510683,10146.021565667952
RSD-2,R1A  ,7.050000000000001,7.050000000000001,31172.42372182024,31172.42372182024,7761.870108088126
I-1,L3 IND1,0.0,0.0,497130.3922577248,497130.3922577248,7396.720303786871
RM-2,R12 RES4,251.45000000000002,251.45000000000002,112448.3687902343,112448.3687902343,6888.099980702338
RSD-3,R2 RES1,44.65,44.65,88706.05496688337,88706.05496688337,10928.842586708757
RSA-2,R4 RES2,21.150000000000002,21.150000000000002,37538.83129892682,37538.83129892682,10738.274386006633
RSA-2,R4 RES2,65.8,65.8,107492.85469136274,107492.85469136274,12476.14099370263
RSA-2,R4 RES2,84.60000000000001,84.60000000000001,139411.8799331061,139411.8799331061,11979.22208858264
RSA-1,R3 RES2,7.050000000000001,7.050000000000001,16098.171028359926,16098.171028359926,13472.953119087937
RSD-1,R1 RES1,25.85,25.85,122704.83279583933,122704.83279583933,12936.7043503227
RSA-3,R5 RES2,188.0,188.0,271793.88202145835,271793.88202145835,13250.416701297865
RSD-1,R1 RES1,47.0,47.0,214080.06995835144,214080.06995835144,12342.94731896413
RSA-2,R4 RES2,517.0,517.0,832675.6302020501,832675.6302020501,12525.980974197399
RSD-3,R2 RES1,54.050000000000004,54.050000000000004,105616.159614072,105616.159614072,12127.969676886098
CMX-1,C1 COM1,2.35,2.35,4794.332903062337,4794.332903062337,2728.1063013496714
RSA-5,R9A RES2,133.95000000000002,133.95000000000002,176394.22892663692,176394.22892663692,2724.8555103763565
CMX-2.5,C2 COM1,188.0,150.4,83817.91622446536,67054.33297957228,3081.0882242617936
RSA-5,R9A RES2,220.9,220.9,289854.33901393216,289854.33901393216,3628.4723275486836
RSA-5,R9A RES2,79.9,79.9,107056.87537444866,107056.87537444866,2549.073790633245
CMX-1,C1 COM1,2.35,2.35,4982.369724457393,4982.369724457393,2864.608704877923
RSA-5,R9A RES2,72.85000000000001,72.85000000000001,95115.99426846881,95115.99426846881,4370.188661892556
RSA-5,R9A RES2,122.2,122.2,160847.34278967447,160847.34278967447,1565.4085636516825
RSA-5,R9A RES2,176.25,176.25,230220.3582368084,230220.3582368084,2337.4942865379303
RSA-5,R9A RES2,72.85000000000001,72.85000000000001,95436.12959268288,95436.12959268288,4495.197399932209
CMX-2,C2 COM1,98.7,98.7,44000.85765859776,44000.85765859776,4150.786309462695
RSA-5,R9A RES2,159.8,159.8,208581.50185101113,208581.50185101113,2847.6889102585333
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,111860.91671680332,111860.91671680332,3877.342616666597
RSA-5,R9A RES2,126.9,126.9,167727.48220779625,167727.48220779625,3750.2369142885223
RM-1,R9 RES3,32.9,32.9,13774.989838730313,13952.09685094256,4222.98011773275
CMX-2,C2 COM1,648.6,648.6,291387.5567220014,291387.5567220014,1175.3462056771941
RSA-5,R9A RES2,122.2,122.2,159584.76170676542,159584.76170676542,3346.227519748144
CMX-1,C1 COM1,2.35,2.35,4625.911250082692,4625.911250082692,1508.9283976271606
I-3,LR IND4,0.0,0.0,14810334.360000767,14810334.360000767,4761.696434268386
RSA-5,R9A RES2,47.0,47.0,63437.87867958158,63437.87867958158,4018.1677186655884
RSA-5,R9A RES2,16.45,16.45,22450.765443294127,22450.765443294127,2649.0044946980356
RSA-5,R9A RES2,129.25,129.25,170847.56221218707,170847.56221218707,1346.428980436651
RSA-5,R9A RES2,180.95000000000002,180.95000000000002,235861.39033724915,235861.39033724915,1276.79608484039
RSA-5,R9A RES2,152.75,152.75,201000.79400291818,201000.79400291818,1140.3160591454994
RSA-3,R5 RES2,18.8,18.8,29680.730264010075,29680.730264010075,2840.0666649938576
RSA-5,R9A RES2,110.45,110.45,144449.41502579677,144449.41502579677,1617.6679527296242
RM-1,R10 RES3,232.65,235.0,104310.45214737242,105651.58653212438,696.0397537890116
RSA-3,R5 RES2,185.65,185.65,267909.77534009283,267909.77534009283,10519.515090242634
RSD-3,R2 RES1,68.15,68.15,131747.7427380405,131747.7427380405,10836.993232089833
RSD-1,R1 RES1,37.6,37.6,173968.26698770994,173968.26698770994,9941.980741245541
RSA-2,R4 RES2,11.75,11.75,20254.642632987772,20254.642632987772,10692.078079299288
RSA-2,R4 RES2,213.85,213.85,347064.5576763568,347064.5576763568,10574.809418607569
RSA-2,R4 RES2,129.25,129.25,209240.96772775822,209240.96772775822,10622.723957256281
I-1,L2 IND1,0.0,0.0,483637.34046427376,483637.34046427376,11473.9240417141
CMX-2,C2 COM1,89.3,89.3,39228.82318512442,39228.82318512442,10662.056062430775
RSA-3,R5 RES2,94.0,94.0,138008.5119555311,138008.5119555311,10465.045178056775
RSA-4,R6 RES2,185.65,185.65,192637.83759853255,192637.83759853255,11133.93172768029
RSA-1,R3 RES2,2.35,2.35,6310.341197226687,6310.341197226687,8402.768157354085
RSD-3,R2 RES1,77.55,77.55,150085.96664304077,150085.96664304077,11438.259763471095
RSD-1,R1 RES1,58.75,58.75,270066.0777519003,270066.0777519003,9400.150321108102
RM-1,R9 RES3,928.25,940.0,416816.85433780926,422175.9281792955,12181.225380634014
RSD-3,R2 RES1,42.300000000000004,42.300000000000004,82307.086571875,82307.086571875,9529.006016315576
RSD-3,R2 RES1,75.2,75.2,147470.62769406207,147470.62769406207,11103.47252368253
I-1,L2 IND1,0.0,0.0,276735.9693589053,276735.9693589053,11996.164915618134
RSA-3,R5 RES2,96.35000000000001,96.35000000000001,140195.49606623955,140195.49606623955,9642.471623994514
RSD-3,R2 RES1,16.45,16.45,32376.053681100428,32376.053681100428,9449.50621211704
I-1,L2 IND1,0.0,0.0,2326464.9479728965,2326464.9479728965,10644.618327957647
RSD-3,R2 RES1,89.3,89.3,171310.7547757718,171310.7547757718,9312.985717270229
RM-1,R10 RES3,495.85,500.55,222205.06943725236,225061.9917585885,1116.138004714011
CMX-1,C1 COM1,2.35,2.35,1971.7582832545027,1971.7582832545027,1310.6943441366202
CMX-2,C2 COM1,9.4,9.4,3505.9562980916908,3505.9562980916908,1015.1567598812352
CMX-2,C2 COM1,9.4,9.4,4144.915808321639,4144.915808321639,1084.2468213420102
CMX-2,C2 COM1,719.1,719.1,322706.53947133373,322706.53947133373,76.27763814344172
CMX-2,C2 COM1,359.55,359.55,161288.65796752227,161288.65796752227,1053.4614144835207
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2901.0118335058523,2901.0118335058523,196.53406238493363
RSA-5,C2 COM1,2.35,9.4,2971.2463868547065,4190.756539992533,1392.3934583776113
CMX-2,C2 COM1,9.4,9.4,3281.3841672092067,3281.3841672092067,1001.760031006624
RM-1,R9 RES3,89.3,91.65,39802.912332861924,40314.66406285587,213.55267525720282
CMX-2,C2 COM1,9.4,9.4,3708.294084405982,3708.294084405982,978.009733105184
CMX-2,C2 COM1,9.4,9.4,3356.296205309739,3356.296205309739,307.4827421212305
RM-1,R10 RES3,51.7,51.7,22669.31184101142,22960.774421824426,513.6194548138744
RM-1,R10 RES3,75.2,75.2,33232.52805365297,33659.803414342794,1121.7861585987946
I-2,G2 IND3,0.0,0.0,195206.6537426972,195206.6537426972,229.5703415576234
CMX-2,C2 COM1,9.4,9.4,4047.9437069021524,4047.9437069021524,669.3787972504414
RM-1,R10 RES3,68.15,68.15,30137.157662389145,30524.635403762724,673.7946482540268
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5865.841240568388,5865.841240568388,191.57172377595478
RSA-5,R9A RES2,117.5,117.5,156098.65084735584,156098.65084735584,746.6110883485524
RSA-5,R9A RES2,65.8,65.8,86690.02410602552,86690.02410602552,726.4553940278062
RSA-3,R5 RES2,39.95,39.95,60667.43270799488,60667.43270799488,453.98465830330565
RM-1,R10 RES3,646.25,653.3000000000001,290228.3225906885,293959.829595426,794.0878586435069
CMX-2,C2 COM1,9.4,9.4,3578.664605472106,3578.664605472106,1072.2482725985994
RM-1,R9 RES3,94.0,94.0,41715.20522909462,42251.54358204013,851.7694350930637
CMX-2,C2 COM1,4.7,4.7,1918.7675522122763,1918.7675522122763,899.8451304902277
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2825.9145093922702,2825.9145093922702,1138.3141942244376
RSA-5,R10A RES2,68.15,68.15,91130.05008484292,91130.05008484292,754.6273815802258
RM-1,R9 RES3,136.3,138.65,60831.49472602119,61613.613943927194,1048.6800976422805
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2426.600485301412,2426.600485301412,897.2077934528539
CMX-2,C2 COM1,16.45,16.45,6494.779015933274,6494.779015933274,479.27701048446335
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,6270.173632672142,6270.173632672142,1006.2803075691077
CMX-1,C1 COM1,14.100000000000001,14.100000000000001,22543.204116583394,22543.204116583394,580.9487049089512
RM-1,R10 RES3,242.05,246.75,108585.51479848249,109981.614274463,364.0476328134849
RM-1,R9 RES3,458.25,462.95000000000005,205463.30563452624,208104.9767069702,360.75319471467253
CMX-2,C2 COM1,9.4,9.4,3509.867288391249,3509.867288391249,1121.2171891423736
RSA-3,R5 RES2,138.65,138.65,201673.41329883912,201673.41329883912,1035.632912916385
CMX-2,C2 COM1,9.4,9.4,3285.987230797704,3285.987230797704,516.5772552422491
RSA-5,R10A RES2,44.65,44.65,60953.750315769066,60953.750315769066,533.8916987225278
RM-1,R10 RES3,35.25,35.25,14883.562403534297,15074.92249157974,1013.1200621016446
RSA-5,R10A RES2,28.200000000000003,28.200000000000003,38345.11585838855,38345.11585838855,729.7868872293297
RM-1,R9 RES3,477.05,484.1,214057.12804279133,216809.29111762726,1124.0357384237227
RM-1,R10 RES3,188.0,190.35,83839.33842853886,84917.27277976293,1169.5774543023454
RM-1,R9 RES3,47.0,47.0,20690.739944526824,20956.763743813604,1848.0720768639571
RSA-5,R10A RES2,28.200000000000003,28.200000000000003,38471.74427563036,38471.74427563036,1632.2281111187326
RSA-5,R9A RES2,185.65,185.65,242955.37966173212,242955.37966173212,1495.099671640644
RM-1,R9 RES3,136.3,138.65,61034.73947359808,61819.47183825864,1398.6030646086588
RSA-5,R9A RES2,310.2,310.2,405924.84560882265,405924.84560882265,1694.6471970177472
RSA-3,R5 RES2,28.200000000000003,28.200000000000003,43074.541942359996,43074.541942359996,1497.9860271539328
CMX-2,C2 COM1,314.90000000000003,314.90000000000003,141378.25268627657,141378.25268627657,1841.3655205793452
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,3103.6951841483506,3103.6951841483506,1492.219843260549
RM-2,R12 RES4,350.15000000000003,350.15000000000003,157136.33576067843,157136.33576067843,4686.473183166439
RSA-3,R5 RES2,16.45,16.45,23962.703096866146,23962.703096866146,3247.5015255246676
RSA-3,R5 RES2,136.3,136.3,197358.28213584994,197358.28213584994,2764.4012973052313
I-2,G2 IND3,0.0,0.0,7596297.912592867,7596297.912592867,6398.251390991765
RSA-3,R5 RES2,9.4,9.4,15107.644429300975,15107.644429300975,7551.307563465166
RSA-5,R9A RES2,206.8,206.8,272305.30079410796,272305.30079410796,3203.6575636022967
CMX-1,C1 COM1,7.050000000000001,7.050000000000001,11155.159278792244,11155.159278792244,5084.849168302012
RSA-3,R5 RES2,94.0,94.0,137055.32656882604,137055.32656882604,3358.0242082918558
CMX-2,C2 COM1,159.8,159.8,71709.6883861563,71709.6883861563,2872.022295241636
RSA-3,R5 RES2,115.15,115.15,167342.97598855678,167342.97598855678,2740.40933154738
RSA-5,R9A RES2,124.55000000000001,124.55000000000001,162735.35432528457,162735.35432528457,2821.272324157411
RSA-3,R5 RES2,37.6,37.6,54396.293285385706,54396.293285385706,3040.031561121104
RSA-5,R9A RES2,51.7,51.7,68391.60723437143,68391.60723437143,5031.773794424129
CMX-1,C1 COM1,16.45,16.45,27460.92428814713,27460.92428814713,3273.059133845196
RSD-2,R1A  ,7.050000000000001,7.050000000000001,30281.749981590026,30281.749981590026,5784.5166500321275
RSA-4,R6 RES2,293.75,293.75,303898.27171905496,303898.27171905496,10692.309731874979
RSA-4,R6 RES2,105.75,105.75,110372.08471295211,110372.08471295211,9403.941598459722
RTA-1,R5A RES3,122.2,122.2,88172.10985908954,88172.10985908954,6270.031601537816
RSA-2,R4 RES2,44.65,44.65,72268.90953900684,72268.90953900684,10199.02070939146
RSA-3,R5 RES2,94.0,94.0,136686.0780561879,136686.0780561879,6234.49696064251
RSA-4,R6 RES2,143.35,143.35,148932.2056975736,148932.2056975736,9594.335569736295
RSA-2,R4 RES2,77.55,77.55,124840.63499397712,124840.63499397712,10041.362988186971
RSA-4,R6 RES2,766.1,766.1,793407.9750778549,793407.9750778549,8871.518394955057
RM-2,R12 RES4,190.35,190.35,84682.25322571355,84682.25322571355,6845.0096290616575
RSA-5,R10A RES2,18.8,18.8,25130.742250906053,25130.742250906053,888.1565873196228
RM-1,R9 RES3,138.65,138.65,61445.51852115053,62235.532330708185,1481.221215375414
RM-1,R9 RES3,218.55,220.9,97363.19692154179,98615.00945339023,1534.3444649942644
RM-1,R10 RES3,103.4,105.75,46257.14424359697,46851.87895530037,1105.8935508211591
CMX-2,C2 COM1,11.75,11.75,4403.451940312377,4403.451940312377,1614.4974401262944
CMX-2,C2 COM1,9.4,9.4,3950.8266398728306,3950.8266398728306,1153.4266233977019
RM-1,R10 RES3,72.85000000000001,72.85000000000001,32078.44346543486,32490.880595704737,1140.12037971644
CMX-2,C2 COM1,16.45,16.45,6482.6580670925505,6482.6580670925505,918.064855311739
CMX-2,C2 COM1,173.9,173.9,78156.06220607145,78156.06220607145,1289.5522945569599
CMX-2,C2 COM1,21.150000000000002,21.150000000000002,8785.478816926905,8785.478816926905,1242.790871903043
CMX-2,C2 COM1,44.65,44.65,20048.699600948083,20048.699600948083,946.6937467978306
CMX-2,C2 COM1,9.4,9.4,4068.192309298729,4068.192309298729,1318.778555591292
RM-1,R10 RES3,47.0,49.35,21034.473536808928,21304.916767996474,1314.6681768682745
CMX-2,C2 COM1,11.75,11.75,4430.325903197041,4430.325903197041,1238.6343034534991
RM-1,R9 RES3,408.90000000000003,415.95,183996.78661096623,186362.45958167868,1130.7468754325755
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,6105.779713491627,6105.779713491627,1507.2312652120688
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2247.379226299362,2247.379226299362,1139.6744864541702
RM-1,R10 RES3,51.7,51.7,22476.45744023585,22765.440464467458,1298.2054564679713
RM-1,R9 RES3,108.10000000000001,108.10000000000001,47884.33238141502,48499.988083461794,1124.6294265324161
CMX-2,C2 COM1,9.4,9.4,4093.4289103815445,4093.4289103815445,908.787455255299
RM-1,R10 RES3,35.25,37.6,15848.896480359672,16052.668006535727,1475.9567875587352
CMX-1,C1 COM1,2.35,2.35,2562.7755504290153,2562.7755504290153,2040.9843909710683
RSA-5,R9A RES2,75.2,75.2,98478.95946825361,98478.95946825361,1626.3933803624186
CMX-2,C2 COM1,98.7,98.7,43389.770258970064,43389.770258970064,1582.813862242243
CMX-2,C2 COM1,21.150000000000002,21.150000000000002,9042.472640976875,9042.472640976875,1477.3441555437282
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5561.837618668021,5561.837618668021,1603.2165244841676
CMX-2,C2 COM1,70.5,70.5,30824.91714965494,30824.91714965494,1196.4794796163433
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5979.4203404621,5979.4203404621,1035.621008733791
RSA-5,R9A RES2,122.2,122.2,159687.60092240246,159687.60092240246,940.2670745128665
CMX-2,C2 COM1,11.75,11.75,4788.606945449457,4788.606945449457,1028.0512738270866
RSA-3,R5 RES2,18.8,18.8,28452.791834973796,28452.791834973796,1120.6578268551527
RM-1,R9 RES3,401.85,406.55,180267.00620876634,182584.72486002196,930.3595381841931
CMX-2,C2 COM1,91.65,91.65,40970.28620839273,40970.28620839273,1330.6367791507155
RSA-5,R10A RES2,30.55,30.55,41138.507354548856,41138.507354548856,1171.815860427997
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5663.89480539066,5663.89480539066,1414.3361594720404
RSA-3,R5 RES2,14.100000000000001,14.100000000000001,22447.216493330132,22447.216493330132,1326.6859220471276
RSA-5,R9A RES2,72.85000000000001,72.85000000000001,96328.27184834934,96328.27184834934,1105.502481939255
RM-1,R9 RES3,126.9,126.9,56310.934607578034,57034.9323382469,764.7397866375449
RSA-3,R5 RES2,251.45000000000002,251.45000000000002,363207.4338657717,363207.4338657717,5860.0164433869
RSA-2,R4 RES2,96.35000000000001,96.35000000000001,155623.07362129787,155623.07362129787,5530.054333494579
RSA-4,R6 RES2,65.8,65.8,69864.51988655038,69864.51988655038,10212.161041846812
RSA-3,R5 RES2,119.85000000000001,119.85000000000001,173083.19940222293,173083.19940222293,5660.338726109933
RSA-3,R5 RES2,91.65,91.65,132852.34178800948,132852.34178800948,5680.87409376291
RSA-3,R5 RES2,211.5,211.5,307078.03187644354,307078.03187644354,8689.345039267198
RSD-3,R2 RES1,58.75,58.75,115180.21387574676,115180.21387574676,8685.798505786843
RSD-2,R1A  ,141.0,141.0,499308.86433290946,499308.86433290946,9732.158595751387
RSA-3,R5 RES2,225.60000000000002,225.60000000000002,326396.77361740125,326396.77361740125,6296.274304304678
RSA-3,R5 RES2,272.6,272.6,391602.109227446,391602.109227446,5878.485233485197
RSA-2,R4 RES2,105.75,105.75,170815.3556933096,170815.3556933096,5496.681384477163
RSD-3,R2 RES1,138.65,138.65,265500.43471383746,265500.43471383746,5472.191697229318
RSA-3,R5 RES2,96.35000000000001,96.35000000000001,140992.2158329209,140992.2158329209,5504.564628053674
RM-1,R9 RES3,227.95000000000002,230.3,102255.9067561097,103570.62555725969,5588.3645932294785
RSA-3,R5 RES2,188.0,188.0,270396.8983795979,270396.8983795979,5789.40130405212
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5785.791519269989,5785.791519269989,1100.0581696213958
RM-1,R10 RES3,305.5,310.2,137382.13346249863,139148.47517844508,834.6390971123787
